Ticker,Catatan,CIK,Basis,Periode_Lapkeu,Tanggal_Lapor,Form,Pendapatan,Pendapatan_Lalu,LabaKotor,EBIT,EBITDA,Laba,Laba_Lalu,BebanBunga,OCF,OCF_Lalu,Capex,Dividen,Buyback,Penerbitan,Aset,Aset_Awal,AsetLancar,LiabLancar,Ekuitas,Ekuitas_Awal,Kas,Goodwill,Intangible,LabaDitahan,Liabilitas,KasPlus,Utang,Tag_Utang,Saham,Tag_Saham,Tanggal_Saham,Dilusi_YoY,Tag_Pendapatan,Tag_Laba,Tag_OCF,ROA,ROE,Rev_YoY,Laba_YoY,Rev_CAGR3,EPS_CAGR3,Tag_Penyusutan,Tag_EBIT,OCF_Laba,OCF_Laba_Lalu,Akrual,ROA_Variabilitas5T,Goodwill_Ekuitas,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,ROIC,F_Score,F_Rincian,Nama_SEC,CIK_Pendahulu,GoingConcern,Restatement
CNXC,,1803599.0,TTM-4Q,2026-05-31,2026-07-02,10-Q,9999042000.0,9625029000.0,3403970000.0,-1021415000.0,-367519000.0,-1314409000.0,244631000.0,,743694000.0,713967000.0,230162000.0,91312000.0,140728000.0,0.0,10512847000.0,12396060000.0,3039893000.0,2579378000.0,2701286000.0,4278700000.0,255566000.0,3653490000.0,0.0,-146518000.0,7811561000.0,255566000.0,3934874000.0,LongTermDebt+ShortTermBorrowings,61018350.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,-4.012238589407946,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.1147509132583235,-0.37662224537413114,0.038858376426710084,-6.373027130658011,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,,2.918546709125172,-0.17967710113799842,6.950947110005832,1.3525002535829231,0.3404296131569404,0.4489020034947261,,-0.10228855598412528,5.0,ROA- OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO+,CONCENTRIX CORPORATION,,,
CNXN,,1050377.0,TTM-4Q,2026-06-30,2026-07-29,10-Q,2987869000.0,2894353000.0,564463000.0,117100000.0,128371000.0,95843000.0,86050000.0,,42025000.0,52063000.0,7973000.0,17663000.0,18282000.0,0.0,1427634000.0,1269277000.0,1294141000.0,449326000.0,952650000.0,884820000.0,123717000.0,73602000.0,473000.0,946196000.0,474984000.0,340690000.0,0.0,tidak ada tag utang,25238099.0,dei:EntityCommonStockSharesOutstanding,2026-07-22,-0.7092476489028221,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07107613117377622,0.10432061475833619,0.03230981155373924,0.11380592678675194,,,DepreciationAndAmortization,OperatingIncomeLoss,0.4384775100946339,0.6050319581638582,0.039910846149539235,0.6318158543109424,0.07726027397260274,0.18891825578698396,1.0342304251845902,-2.6539483216614346,0.09379419840144629,7.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR- SAHAM+ MARGIN+ ATO+,"PC CONNECTION, INC.",,,
COCO,,1482981.0,TTM-4Q,2026-06-30,2026-07-23,10-Q,706018000.0,559879000.0,290369000.0,134838000.0,136467000.0,109455000.0,64411000.0,,131693000.0,28257000.0,7253000.0,0.0,21224000.0,0.0,572942000.0,421077000.0,535030000.0,159426000.0,400904000.0,296939000.0,278640000.0,7791000.0,0.0,307939000.0,172038000.0,278640000.0,0.0,tidak ada tag utang,57397082.0,dei:EntityCommonStockSharesOutstanding,2026-07-21,1.675709083266086,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.22022717875614048,0.31369520078298413,0.261018898726332,0.6993215444566923,,,DepreciationAndAmortization,OperatingIncomeLoss,1.20317025261523,0.43869835897595133,-0.04474361154062448,5.759662887306158,0.019433580108953765,0.4112770495936364,5.367077493287409,-2.041812306271846,0.29737242122139135,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO-,"The Vita Coco Company, Inc.",,,
COF,,927628.0,TTM-4Q,2026-06-30,2026-07-28,10-Q,62023000000.0,42696000000.0,,12998000000.0,19530000000.0,10520000000.0,0.0,,31452000000.0,19639000000.0,1751000000.0,1896000000.0,9097000000.0,454000000.0,673835000000.0,658968000000.0,,,113793000000.0,110956000000.0,55881000000.0,31866000000.0,16077000000.0,69250000000.0,560042000000.0,55881000000.0,45371000000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,613484836.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,22.844145569620245,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.015786278992469253,0.09361554445181068,0.45266535506839056,,,,DepreciationAndAmortization,LabaSebelumPajak+BebanBunga,,,,0.8457388346801824,0.2800348000316364,,,,,,,CAPITAL ONE FINANCIAL CORP,,,
COHR,,820318.0,TTM-4Q,2026-06-30,2026-08-14,10-K,7118181000.0,5810115000.0,2669040000.0,847733000.0,1369628000.0,804998000.0,49364000.0,,79514000.0,633600000.0,1102909000.0,11438000.0,0.0,1998552000.0,18299852000.0,14910936000.0,6925499000.0,2853929000.0,10903495000.0,5644514000.0,1162018000.0,4375597000.0,0.0,1354270000.0,7061652000.0,1987018000.0,3222224000.0,LongTermDebt+ShortTermBorrowings,195832246.0,dei:EntityCommonStockSharesOutstanding,2026-08-10,26.255694484830872,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04847810295859285,0.09729242956055922,0.22513599128416573,15.307390000810308,,,DepreciationAndAmortization,LabaSebelumPajak+BebanBunga,0.0987754006842253,12.835264565270238,0.04368965891444671,2.700036082145858,0.40130224299639705,0.3749609626391911,3.01101921240656,0.9018551022613439,0.065178880900837,7.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,COHERENT CORP.,,,
COHU,,21535.0,TTM-4Q,2026-06-27,2026-07-31,10-Q,522600000.0,393941000.0,,-36069000.0,8913000.0,-38816000.0,-87098000.0,4971000.0,46581000.0,21511000.0,11663000.0,0.0,-1000.0,0.0,1258398000.0,1010193000.0,788642000.0,137353000.0,774588000.0,830543000.0,219608000.0,278891000.0,64194000.0,162240000.0,483810000.0,498167000.0,296231000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,47338433.0,dei:EntityCommonStockSharesOutstanding,2026-07-21,1.427285585701421,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.03422035968581379,-0.04836489981191566,0.3265945915758959,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,-0.07528637819686317,8.121593724589532,0.36005076246985496,,3.3444425674124023,-22.656344665095926,-0.029686497073753905,6.0,ROA- OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM- MARGIN+ ATO+,"COHU, INC.",,,
COIN,,1679788.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,6282872000.0,7008333000.0,,619376000.0,872979000.0,-987766000.0,2861179000.0,89452000.0,1713665000.0,3301025000.0,,0.0,0.0,0.0,26460286000.0,23476038000.0,17489307000.0,7218914000.0,13079665000.0,12094889000.0,8614065000.0,4139490000.0,1318869000.0,5467643000.0,13380621000.0,8788843000.0,6439195000.0,LongTermDebt+ShortTermBorrowings,263782000.0,CommonStockSharesOutstanding,2026-06-30,-5.557647008206857,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.03956102175242215,-0.07847336640005619,-0.10351405962016935,-1.345230410260945,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,,11.112268666658098,0.3164828762816173,,,,,,,"Coinbase Global, Inc.",,,
COKE,,317540.0,TTM-4Q,2026-07-03,2026-08-05,10-Q,7691647000.0,6947643000.0,3008255000.0,997615000.0,1199611000.0,549961000.0,585570000.0,,946330000.0,845447000.0,302286000.0,76366000.0,0.0,0.0,4432475000.0,5541491000.0,1526648000.0,1260241000.0,-500130000.0,1630219000.0,171687000.0,165903000.0,0.0,-586951000.0,4932605000.0,171687000.0,2513112000.0,LongTermDebt+ShortTermBorrowings,66564294.0,yahoo:marketCap/lastPrice,2026-09-20,,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.11027930113256854,0.9733056422989693,0.10708725246821116,-0.06081083388834807,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.7207220148337792,1.4438017658008435,-0.07948072010672586,2.631452140470865,,0.39110674215808394,1.8724994539914979,1.9518202150530464,0.27055514376939394,4.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE- CR- SAHAM? MARGIN- ATO+,"COCA-COLA CONSOLIDATED, INC.",,,
COLB,,887343.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,,,,,,711000000.0,528000000.0,,1306000000.0,552202000.0,,397000000.0,518000000.0,4000000.0,65380000000.0,51901442000.0,,,7552000000.0,5341882000.0,1769000000.0,1482000000.0,633000000.0,160000000.0,57828000000.0,1769000000.0,,utang tidak terbaca (bunga material),282902268.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,36.43147993808786,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.012124680390611159,0.11028486223156067,,0.34659090909090917,,,DepreciationDepletionAndAmortization,,,,,0.5113250928997952,0.196239406779661,,,,,,,"COLUMBIA BANKING SYSTEM, INC.",,,
COLL,,1267565.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,808208000.0,707007000.0,485087000.0,157438000.0,161669000.0,47915000.0,36271000.0,76440000.0,329922000.0,203482000.0,1643000.0,0.0,0.0,0.0,2135790000.0,1592631000.0,608014000.0,589861000.0,311909000.0,232206000.0,129467000.0,190177000.0,1186084000.0,-101684000.0,1823881000.0,129467000.0,,utang tidak terbaca (bunga material),32555613.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-16.928473430151726,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.025702569532786133,0.17612085680416822,0.1431400254877251,0.3210278183672908,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,6.885568193676302,5.610046593697445,-0.15127422573791963,4.251321096735661,0.6097195015212771,0.6002006909112506,5.386026253327371,,,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE? CR- SAHAM+ MARGIN+ ATO-,"Collegium Pharmaceutical, Inc.",,,
COLM,,1050797.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,3407028000.0,3412054000.0,1776951000.0,256999000.0,313408000.0,206033000.0,224766000.0,,383246000.0,319263000.0,61943000.0,63466000.0,219409000.0,0.0,2797909000.0,2890377000.0,1865792000.0,748539000.0,1601602000.0,1653872000.0,532305000.0,5694000.0,71221000.0,1657757000.0,1196307000.0,624601000.0,0.0,tidak ada tag utang,51193194.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,-6.413275644887451,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07244115362694492,0.12657634495007486,-0.0014730130296882749,-0.08334445601203033,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.8601194954206366,1.4204239075304983,-0.06230804850529668,2.0814776693895167,0.0035551903656463966,0.5215545630972214,0.7723429116494798,-1.9929325352256484,0.11833607041170008,7.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO-,COLUMBIA SPORTSWEAR COMPANY,,,
CON,,2014596.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,2287465000.0,2006216000.0,,374809000.0,454556000.0,198731000.0,149321000.0,,335548000.0,259700000.0,68130000.0,32000000.0,0.0,0.0,3010275000.0,2841584000.0,506483000.0,367939000.0,477095000.0,342636000.0,158038000.0,1480421000.0,0.0,244152000.0,2503851000.0,158038000.0,1573623000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,127517736.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-0.2995997534543715,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.06792063855263772,0.48486881672158305,0.14018879323063915,0.3308978643325453,,,DepreciationAndAmortization,OperatingIncomeLoss,1.6884532357810307,1.7392061397927954,-0.046760183387877255,0.5789824985099706,3.1029899705509383,,,3.114214750217795,0.14147371183387086,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO-,"CONCENTRA GROUP HOLDINGS PARENT, INC.",,,
COO,,711404.0,TTM-4Q,2026-07-31,2026-09-09,10-Q,4236900000.0,4045700000.0,2793300000.0,544200000.0,928200000.0,570300000.0,407800000.0,89200000.0,1033300000.0,816300000.0,355300000.0,0.0,644000000.0,0.0,12673400000.0,12376700000.0,2281500000.0,1866600000.0,8328200000.0,8352800000.0,154700000.0,3876300000.0,1445900000.0,8129000000.0,4345000000.0,154700000.0,2542600000.0,LongTermDebtNoncurrent+DebtCurrent,190155294.0,dei:EntityCommonStockSharesOutstanding,2026-09-03,-3.300000000000003,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04553275236426202,0.06837719561177387,0.047260053884371045,0.39847964688572834,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.8118534104857094,2.001716527709662,-0.036965920295727366,13.168258079549993,0.46544271271103,0.6592791899738016,0.8123484233264561,2.572613660848955,0.05015575749755765,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR- SAHAM+ MARGIN- ATO+,"The Cooper Companies, Inc.",,,
COP,,1163165.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,63345000000.0,57798000000.0,39298000000.0,14618000000.0,26423000000.0,9282000000.0,9185000000.0,,21925000000.0,19820000000.0,,4070000000.0,5302000000.0,-84000000.0,124261000000.0,122599000000.0,19195000000.0,12452000000.0,65349000000.0,65572000000.0,6574000000.0,0.0,0.0,72921000000.0,58912000000.0,7692000000.0,23290000000.0,LongTermDebtAndCapitalLeaseObligations+DebtCurrent,1201337479.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,-3.5538579092262212,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07520051851251722,0.14179543388761162,0.09597217896813048,0.010560696788241675,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,2.3620986856280974,2.1578660860097987,-0.1024305274244511,4.7218287926320315,0.0,0.6203804562317468,2.259326143378135,0.5903190402301025,0.10691684482952628,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN- ATO-,ConocoPhillips,,,
COR,,1140859.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,332771323000.0,316654371000.0,13221222000.0,3041762000.0,4079724000.0,2624793000.0,1897255000.0,,4820947000.0,1742082000.0,760845000.0,468073000.0,1000052000.0,0.0,83805553000.0,73956905000.0,55335137000.0,59197103000.0,3050958000.0,1980193000.0,2815291000.0,16515457000.0,5930723000.0,9138163000.0,80566462000.0,2815291000.0,11723241000.0,LongTermDebt+ShortTermBorrowings,190827165.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-0.6587102392050403,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03327525487717743,1.0434165064813201,0.05089761416873029,0.3834687482705277,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.8366960746999859,0.918211837628574,-0.027841275140375918,0.3656681023206273,5.413203656031974,0.03973065311279843,0.10909020703225868,2.183468783672621,0.17518277036287205,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN+ ATO-,"CENCORA, INC.",,,
CORT,,1088856.0,TTM-4Q,2026-06-30,2026-07-29,10-Q,830813000.0,716080000.0,816728000.0,6405000.0,8084000.0,55182000.0,133655000.0,,109700000.0,182418000.0,2779000.0,0.0,42464000.0,0.0,888702000.0,801722000.0,439676000.0,153802000.0,705776000.0,635793000.0,111039000.0,0.0,0.0,654613000.0,182926000.0,308197000.0,0.0,tidak ada tag utang,108098397.0,dei:EntityCommonStockSharesOutstanding,2026-07-22,-1.742955554633352,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.06528776212358556,0.08226487046137769,0.16022371802033297,-0.5871310463506789,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.9879670907179878,1.3648423179080469,-0.06450216040472687,3.593997407768009,0.0,0.9830467265196862,,-38.12431964374072,0.009548521171851765,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO+,CORCEPT THERAPEUTICS INC,,,
COST,laporan terakhir 385 hari lalu,909832.0,FY,2025-08-31,2025-10-08,10-K,275235000000.0,254453000000.0,35349000000.0,10383000000.0,12809000000.0,8099000000.0,7367000000.0,154000000.0,13335000000.0,11339000000.0,5498000000.0,2183000000.0,903000000.0,0.0,77099000000.0,69831000000.0,38380000000.0,37108000000.0,29164000000.0,23622000000.0,14161000000.0,0.0,0.0,22650000000.0,47935000000.0,15284000000.0,5788000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,443478804.0,dei:EntityCommonStockSharesOutstanding,2026-05-27,0.009892998230509598,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.11024297284421153,0.3068616678664797,0.08167323631476142,0.09936201981810777,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.6464995678478824,1.5391611239310439,-0.07127203430204859,0.8415103896259303,0.0,0.12843206714262356,,-0.7413537356546178,0.24114200356804602,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,COSTCO WHOLESALE CORP /NEW,,,
COTY,,1024305.0,TTM-4Q,2026-06-30,2026-08-20,10-K,5806600000.0,5892900000.0,3652000000.0,-81500000.0,400700000.0,-604800000.0,-367900000.0,184200000.0,537800000.0,492600000.0,189600000.0,13200000.0,0.0,0.0,10200400000.0,11907700000.0,1917700000.0,2540500000.0,2989700000.0,3542700000.0,176100000.0,3809700000.0,2775600000.0,-5878200000.0,6821300000.0,176100000.0,3047800000.0,LongTermDebtNoncurrent+DebtCurrent,880686464.0,dei:EntityCommonStockSharesOutstanding,2026-08-12,0.7463543460787703,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.05471297850109236,-0.18516930990141447,-0.014644741977634101,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,-0.10336483008490101,3.4685952437696788,1.274275010870656,0.6289394826576654,0.6751003908722721,7.1667082605440475,-0.00927216693788793,3.0,ROA- OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN- ATO-,COTY INC.,,,
CPAY,,1175454.0,TTM-4Q,2026-06-30,2026-08-10,10-Q,5020502000.0,4171325000.0,,2196033000.0,2638921000.0,1140798000.0,1049753000.0,437873000.0,1847284000.0,2115556000.0,208878000.0,0.0,1804467000.0,98233000.0,28224167000.0,20435226000.0,16483992000.0,16959099000.0,3541884000.0,3928573000.0,3163539000.0,7149978000.0,2919689000.0,10857309000.0,24636215000.0,3163539000.0,10623531000.0,LongTermDebt+ShortTermBorrowings,65659599.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-7.145557126657243,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04688911758517004,0.30541585340762956,0.20357488328049245,0.08672992599211438,,,DepreciationAndAmortization,OperatingIncomeLoss,,,,0.7824236081119958,2.018693441117778,,,,,,,"Corpay, Inc",,,
CPB,,16732.0,TTM-4Q,2026-05-03,2026-06-08,10-Q,9928000000.0,10225000000.0,2864000000.0,1117000000.0,1529000000.0,608000000.0,454000000.0,331000000.0,1098000000.0,1160000000.0,427000000.0,470000000.0,28000000.0,0.0,15142000000.0,14828000000.0,2559000000.0,2954000000.0,4028000000.0,3870000000.0,402000000.0,4993000000.0,4325000000.0,4803000000.0,11112000000.0,402000000.0,7010000000.0,LongTermDebtAndCapitalLeaseObligations+DebtCurrent,298206243.0,dei:EntityCommonStockSharesOutstanding,2026-06-02,0.0,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04057390724057391,0.1539630286148392,-0.02904645476772616,0.33920704845814975,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.805921052631579,2.555066079295154,-0.032699366032699365,1.6908878589921548,1.2395729890764648,0.2884770346494762,,4.321778940483976,0.07864040255823089,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN- ATO-,CAMPBELL'S Co,,,
CPF,,701347.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,53902000.0,39467000.0,,105659000.0,112648000.0,82996000.0,60681000.0,,103181000.0,103084000.0,5263000.0,29883000.0,0.0,0.0,7501060000.0,7369567000.0,,,596331000.0,568874000.0,383271000.0,0.0,0.0,217789000.0,6904729000.0,383271000.0,76547000.0,LongTermDebt+ShortTermBorrowings,25747432.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-3.548014259645582,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.01116240761065421,0.14245733583360867,0.36574860009628307,0.3677427860450553,,,DepreciationAmortizationAndAccretionNet,LabaSebelumPajak+BebanBunga,,,,0.16352118057387213,0.0,,,,,,,CENTRAL PACIFIC FINANCIAL CORP,,,
CPK,,19745.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,993500000.0,866700000.0,,271100000.0,362800000.0,150200000.0,129000000.0,73700000.0,308100000.0,211200000.0,516100000.0,64100000.0,0.0,78600000.0,4173800000.0,3737800000.0,188000000.0,594700000.0,1673400000.0,1499100000.0,400000.0,507500000.0,12500000.0,676700000.0,2500400000.0,400000.0,1738100000.0,LongTermDebt+ShortTermBorrowings,24106455.0,dei:EntityCommonStockSharesOutstanding,2026-08-03,3.2988633450132365,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03796956367864907,0.09468873128447597,0.14630206530518053,0.16434108527131785,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.051264980026631,1.6372093023255814,-0.039916072602254916,0.3835494045519439,0.3032747699294849,,,4.789691289966924,0.06108753421003075,5.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR- SAHAM- MARGIN- ATO+,CHESAPEAKE UTILITIES CORP,,,
CPRI,,1530721.0,TTM-4Q,2026-06-27,2026-08-05,10-Q,3446000000.0,3570000000.0,2161000000.0,24000000.0,144000000.0,153000000.0,-1115000000.0,,158000000.0,190000000.0,75000000.0,0.0,134000000.0,0.0,3210000000.0,5469000000.0,1143000000.0,961000000.0,138000000.0,-17000000.0,114000000.0,201000000.0,554000000.0,4503000000.0,3067000000.0,114000000.0,352000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,113651618.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-2.5761877302554415,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03525751814725199,2.5289256198347108,-0.03473389355742296,,,,DepreciationAndAmortization,OperatingIncomeLoss,1.0326797385620916,,-0.0011522064754003918,11.008810443852285,1.4565217391304348,0.6271038885664538,1.853698402662151,1.6527777777777777,0.017440646911938647,9.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO+,CAPRI HOLDINGS LIMITED,,,
CPRT,,900075.0,TTM-4Q,2026-04-30,2026-05-29,10-Q,4638867000.0,4590860000.0,,1696277000.0,1871467000.0,1553201000.0,1478662000.0,,1685427000.0,1800495000.0,346189000.0,0.0,0.0,0.0,9649036000.0,9672222000.0,5216673000.0,685259000.0,8774264000.0,8781193000.0,3354142000.0,522703000.0,53943000.0,7654177000.0,857591000.0,3354142000.0,0.0,tidak ada tag utang,925811482.0,dei:EntityCommonStockSharesOutstanding,2026-05-27,-3.6110210829484846,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.16077638422922566,0.17694794273940007,0.010457082115333582,0.05040976233919592,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.0851312869358183,1.2176514984492737,-0.01368710049832159,2.466036370380917,0.05957229005190635,,,-1.792252815571955,0.15681950667828098,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN+ ATO-,"COPART, INC.",,,
